STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,DATA_ITEM,Data Item,SECTOR,Sector,TSEST,Adjustment Type,REGION,Region,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,UNIT_MEASURE,Unit of Measure,UNIT_MULT,Unit of Multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2008-Q4,,338,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2008-Q3,,372,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2008-Q2,,325,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2008-Q1,,299,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2007-Q4,,298,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2007-Q3,,229,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2007-Q2,,199,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2007-Q1,,221,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2006-Q4,,225,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2006-Q3,,236,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2006-Q2,,285,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2006-Q1,,314,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2005-Q4,,302,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2005-Q3,,344,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2005-Q2,,227,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2005-Q1,,275,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2018-Q4,,557,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2018-Q3,,572,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2018-Q2,,498,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2018-Q1,,565,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2017-Q4,,389,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2017-Q3,,472,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2017-Q2,,484,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2017-Q1,,487,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2016-Q4,,487,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2016-Q3,,417,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2016-Q2,,437,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2016-Q1,,410,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2015-Q4,,400,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2015-Q3,,432,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2015-Q2,,391,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2015-Q1,,394,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2014-Q4,,375,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2014-Q3,,409,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2014-Q2,,384,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2014-Q1,,444,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2013-Q4,,420,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2013-Q3,,425,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2013-Q2,,339,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2013-Q1,,409,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2012-Q4,,427,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2012-Q3,,352,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2012-Q2,,365,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2012-Q1,,419,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2011-Q4,,444,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2011-Q3,,467,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2011-Q2,,450,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2011-Q1,,457,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2010-Q4,,466,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2010-Q3,,573,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2010-Q2,,452,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2010-Q1,,595,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2009-Q4,,482,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2009-Q3,,318,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2026-Q1,,938,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2025-Q4,,983,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2025-Q3,,1024,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2025-Q2,,1500,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2025-Q1,,925,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2024-Q4,,912,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2024-Q3,,1467,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2024-Q2,,827,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2024-Q1,,833,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2023-Q4,,899,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2023-Q3,,907,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2023-Q2,,947,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2023-Q1,,903,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2022-Q4,,837,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2022-Q3,,777,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2022-Q2,,679,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2022-Q1,,631,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2021-Q4,,637,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2021-Q3,,625,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2021-Q2,,611,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2021-Q1,,565,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2020-Q4,,557,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2020-Q3,,510,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2020-Q2,,501,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2020-Q1,,564,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2019-Q4,,530,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,GSS,Public,20,Seasonally Adjusted,6,Tasmania,Q,Quarterly,2019-Q3,,593,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2019-Q1,,28321,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2004-Q4,,16535,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2004-Q3,,15936,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2004-Q2,,15711,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,1,New South Wales,Q,Quarterly,2004-Q1,,16140,,NA,Not Applicable,0,Units,,,,
